.draw,parameter,estimate
492,p_switch_desantis,0.8336273877126883
493,p_h2h_trump,0.4848748494988049
493,p_h2h_desantis,0.5151251505011952
493,p_multi_trump,0.45381105530263466
493,p_multi_desantis,0.3422348485254442
493,p_multi_other,0.2039540961719212
493,p_switch_trump,0.15230777306862847
493,p_switch_desantis,0.8476922269313715
494,p_h2h_trump,0.4755694668375863
494,p_h2h_desantis,0.5244305331624137
494,p_multi_trump,0.4585299688405467
494,p_multi_desantis,0.3459547607404742
494,p_multi_other,0.1955152704189791
494,p_switch_trump,0.08715175014475751
494,p_switch_desantis,0.9128482498552425
495,p_h2h_trump,0.49048770009690307
495,p_h2h_desantis,0.509512299903097
495,p_multi_trump,0.4556661138050797
495,p_multi_desantis,0.3478095383394617
495,p_multi_other,0.1965243478554586
495,p_switch_trump,0.17718713570002154
495,p_switch_desantis,0.8228128642999785
496,p_h2h_trump,0.4913630905136921
496,p_h2h_desantis,0.5086369094863079
496,p_multi_trump,0.459165859379511
496,p_multi_desantis,0.34585054330995435
496,p_multi_other,0.19498359731053472
496,p_switch_trump,0.16512789577321815
496,p_switch_desantis,0.8348721042267818
497,p_h2h_trump,0.4873130027686531
497,p_h2h_desantis,0.5126869972313469
497,p_multi_trump,0.4672745242347384
497,p_multi_desantis,0.3387631655278044
497,p_multi_other,0.19396231023745716
497,p_switch_trump,0.10331119746605748
497,p_switch_desantis,0.8966888025339425
498,p_h2h_trump,0.4797827054099953
498,p_h2h_desantis,0.5202172945900049
498,p_multi_trump,0.4570651442265147
498,p_multi_desantis,0.3470773187252361
498,p_multi_other,0.19585753704824935
498,p_switch_trump,0.11599023211388687
498,p_switch_desantis,0.8840097678861132
499,p_h2h_trump,0.48415895469215314
499,p_h2h_desantis,0.5158410453078468
499,p_multi_trump,0.4571959839487224
499,p_multi_desantis,0.34888079493281193
499,p_multi_other,0.19392322111846563
499,p_switch_trump,0.13903941254647023
499,p_switch_desantis,0.8609605874535298
500,p_h2h_trump,0.477795930534157
500,p_h2h_desantis,0.5222040694658432
500,p_multi_trump,0.4598464885434421
500,p_multi_desantis,0.34542336937822044
500,p_multi_other,0.19473014207833758
500,p_switch_trump,0.09217598158734983
500,p_switch_desantis,0.9078240184126501
501,p_h2h_trump,0.4855260041708148
501,p_h2h_desantis,0.5144739958291851
501,p_multi_trump,0.46316458659341747
501,p_multi_desantis,0.34096938621527895
501,p_multi_other,0.19586602719130344
501,p_switch_trump,0.11416690223443823
501,p_switch_desantis,0.8858330977655618
502,p_h2h_trump,0.49427523033656673
502,p_h2h_desantis,0.5057247696634333
502,p_multi_trump,0.45930078196972113
502,p_multi_desantis,0.347982253328757
502,p_multi_other,0.19271696470152186
502,p_switch_trump,0.18148090086938484
502,p_switch_desantis,0.8185190991306152
503,p_h2h_trump,0.48004670821622675
503,p_h2h_desantis,0.5199532917837735
503,p_multi_trump,0.466465557268662
503,p_multi_desantis,0.3463566993452834
503,p_multi_other,0.18717774338605475
503,p_switch_trump,0.07255750978658594
503,p_switch_desantis,0.9274424902134142
504,p_h2h_trump,0.49048316782959667
504,p_h2h_desantis,0.5095168321704033
504,p_multi_trump,0.45145187475471427
504,p_multi_desantis,0.34857172112977863
504,p_multi_other,0.19997640411550716
504,p_switch_trump,0.1951794925382185
504,p_switch_desantis,0.8048205074617815
505,p_h2h_trump,0.49012526968587755
505,p_h2h_desantis,0.5098747303141226
505,p_multi_trump,0.4495344668874389
505,p_multi_desantis,0.34949022891852144
505,p_multi_other,0.20097530419403972
505,p_switch_trump,0.2019691074046022
505,p_switch_desantis,0.7980308925953978
506,p_h2h_trump,0.4867029609995571
506,p_h2h_desantis,0.5132970390004429
506,p_multi_trump,0.4563916234815188
506,p_multi_desantis,0.3433664392650606
506,p_multi_other,0.2002419372534206
506,p_switch_trump,0.15137357305766133
506,p_switch_desantis,0.8486264269423387
507,p_h2h_trump,0.4859516949834441
507,p_h2h_desantis,0.5140483050165559
507,p_multi_trump,0.4596944668625051
507,p_multi_desantis,0.3497325156517839
507,p_multi_other,0.19057301748571093
507,p_switch_trump,0.13778040809427683
507,p_switch_desantis,0.8622195919057232
508,p_h2h_trump,0.4938567060261012
508,p_h2h_desantis,0.5061432939738988
508,p_multi_trump,0.46230035006122405
508,p_multi_desantis,0.3372407220391879
508,p_multi_other,0.20045892789958805
508,p_switch_trump,0.15742055639788755
508,p_switch_desantis,0.8425794436021125
509,p_h2h_trump,0.4767941681341843
509,p_h2h_desantis,0.5232058318658157
509,p_multi_trump,0.4586024916351229
509,p_multi_desantis,0.34485736742271295
509,p_multi_other,0.19654014094216424
509,p_switch_trump,0.09255959831846601
509,p_switch_desantis,0.907440401681534
510,p_h2h_trump,0.48391583926673387
510,p_h2h_desantis,0.5160841607332661
510,p_multi_trump,0.45197244008857
510,p_multi_desantis,0.3474371502657324
510,p_multi_other,0.2005904096456976
510,p_switch_trump,0.15924689138720746
510,p_switch_desantis,0.8407531086127925
511,p_h2h_trump,0.4818294188846913
511,p_h2h_desantis,0.5181705811153088
511,p_multi_trump,0.4586718998895128
511,p_multi_desantis,0.34258643168772807
511,p_multi_other,0.19874166842275912
511,p_switch_trump,0.11652070337820791
511,p_switch_desantis,0.8834792966217921
512,p_h2h_trump,0.48124274071737927
512,p_h2h_desantis,0.5187572592826208
512,p_multi_trump,0.46349721943324584
512,p_multi_desantis,0.34121932449450776
512,p_multi_other,0.19528345607224654
512,p_switch_trump,0.09087058187647153
512,p_switch_desantis,0.9091294181235284
513,p_h2h_trump,0.48104364071603645
513,p_h2h_desantis,0.5189563592839634
513,p_multi_trump,0.45351931336612644
513,p_multi_desantis,0.35069467950606625
513,p_multi_other,0.19578600712780714
513,p_switch_trump,0.14058373095040658
513,p_switch_desantis,0.8594162690495935
514,p_h2h_trump,0.4930400577859728
514,p_h2h_desantis,0.5069599422140272
514,p_multi_trump,0.46461362675660567
514,p_multi_desantis,0.33976276630812946
514,p_multi_other,0.19562360693526487
514,p_switch_trump,0.14531186432307197
514,p_switch_desantis,0.8546881356769279
515,p_h2h_trump,0.47539027257976657
515,p_h2h_desantis,0.5246097274202334
515,p_multi_trump,0.4594035079843155
515,p_multi_desantis,0.34639276282636133
515,p_multi_other,0.1942037291893231
515,p_switch_trump,0.08231955515059171
515,p_switch_desantis,0.91768044484940825
516,p_h2h_trump,0.49532886883906724
516,p_h2h_desantis,0.5046711311609328
516,p_multi_trump,0.46303287266915955
516,p_multi_desantis,0.34439748214600285
516,p_multi_other,0.1925696451848376
516,p_switch_trump,0.16771073207778125
516,p_switch_desantis,0.8322892679222187
517,p_h2h_trump,0.4914627434356412
517,p_h2h_desantis,0.5085372565643589
517,p_multi_trump,0.4627750345178699
517,p_multi_desantis,0.33695962407379315
517,p_multi_other,0.20026534140833702
517,p_switch_trump,0.1432484958007669
517,p_switch_desantis,0.8567515041992332
518,p_h2h_trump,0.4807239470369443
518,p_h2h_desantis,0.5192760529630557
518,p_multi_trump,0.4564321398474439
518,p_multi_desantis,0.34820864557745324
518,p_multi_other,0.19535921457510289
518,p_switch_trump,0.12434431230865642
518,p_switch_desantis,0.8756556876913436
519,p_h2h_trump,0.48644688497146277
519,p_h2h_desantis,0.5135531150285373
519,p_multi_trump,0.45932683808425623
519,p_multi_desantis,0.3452484791464986
519,p_multi_other,0.19542468276924524
519,p_switch_trump,0.1387749311034038
519,p_switch_desantis,0.8612250688965963
520,p_h2h_trump,0.4899791596715065
520,p_h2h_desantis,0.5100208403284936
520,p_multi_trump,0.4551352035835924
520,p_multi_desantis,0.3501618978381479
520,p_multi_other,0.19470289857825987
520,p_switch_trump,0.17895961663821225
520,p_switch_desantis,0.8210403833617878
521,p_h2h_trump,0.48128113915896464
521,p_h2h_desantis,0.5187188608410352
521,p_multi_trump,0.4630222862872682
521,p_multi_desantis,0.33891599587829996
521,p_multi_other,0.19806171783443174
521,p_switch_trump,0.0921876931662271
521,p_switch_desantis,0.9078123068337729
522,p_h2h_trump,0.48936546103178497
522,p_h2h_desantis,0.5106345389682152
522,p_multi_trump,0.45695858725376104
522,p_multi_desantis,0.347028620339329
522,p_multi_other,0.1960127924069101
522,p_switch_trump,0.16533040206248026
522,p_switch_desantis,0.8346695979375198
523,p_h2h_trump,0.48633213977647444
523,p_h2h_desantis,0.5136678602235255
523,p_multi_trump,0.46319942672892833
523,p_multi_desantis,0.34574007485785163
523,p_multi_other,0.19106049841321998
523,p_switch_trump,0.12107533079661167
523,p_switch_desantis,0.8789246692033883
524,p_h2h_trump,0.47591524878450736
524,p_h2h_desantis,0.5240847512154926
524,p_multi_trump,0.4605770647183232
524,p_multi_desantis,0.34054419494584787
524,p_multi_other,0.19887874033582886
524,p_switch_trump,0.07712329653880502
524,p_switch_desantis,0.9228767034611949
525,p_h2h_trump,0.4784775341647491
525,p_h2h_desantis,0.5215224658352509
525,p_multi_trump,0.4618926098951414
525,p_multi_desantis,0.34609100171819385
525,p_multi_other,0.19201638838666463
525,p_switch_trump,0.08637244148249738
525,p_switch_desantis,0.9136275585175027
526,p_h2h_trump,0.4820038757904948
526,p_h2h_desantis,0.5179961242095051
526,p_multi_trump,0.46508548386760923
526,p_multi_desantis,0.34607927519826126
526,p_multi_other,0.18883524093412946
526,p_switch_trump,0.08959340343038594
526,p_switch_desantis,0.910406596569614
527,p_h2h_trump,0.49308693915197704
527,p_h2h_desantis,0.506913060848023
527,p_multi_trump,0.46118271145837725
527,p_multi_desantis,0.3485792139676371
527,p_multi_other,0.1902380745739857
527,p_switch_trump,0.16770684714427062
527,p_switch_desantis,0.8322931528557294
528,p_h2h_trump,0.4890104340025993
528,p_h2h_desantis,0.5109895659974006
528,p_multi_trump,0.4586769083561646
528,p_multi_desantis,0.34906204312989236
528,p_multi_other,0.19226104851394296
528,p_switch_trump,0.15777260074723307
528,p_switch_desantis,0.842227399252767
529,p_h2h_trump,0.48563246460637993
529,p_h2h_desantis,0.5143675353936201
529,p_multi_trump,0.459849208671162
529,p_multi_desantis,0.3502424239695074
529,p_multi_other,0.1899083673593306
529,p_switch_trump,0.13576682425178627
529,p_switch_desantis,0.8642331757482138
530,p_h2h_trump,0.48187163152471396
530,p_h2h_desantis,0.5181283684752862
530,p_multi_trump,0.4575183666459121
530,p_multi_desantis,0.3442975185160218
530,p_multi_other,0.19818411483806625
530,p_switch_trump,0.12288202260156206
530,p_switch_desantis,0.8771179773984379
531,p_h2h_trump,0.47835011962416896
531,p_h2h_desantis,0.5216498803758312
531,p_multi_trump,0.4568204963238557
531,p_multi_desantis,0.3489412952700672
531,p_multi_other,0.19423820840607725
531,p_switch_trump,0.11084134000712749
531,p_switch_desantis,0.8891586599928725
532,p_h2h_trump,0.48451174941400765
532,p_h2h_desantis,0.5154882505859925
532,p_multi_trump,0.45988004081492345
532,p_multi_desantis,0.34626608756899513
532,p_multi_other,0.1938538716160815
532,p_switch_trump,0.1270632791274147
532,p_switch_desantis,0.8729367208725853
533,p_h2h_trump,0.478315604526689
533,p_h2h_desantis,0.5216843954733109
533,p_multi_trump,0.4555342049596543
533,p_multi_desantis,0.3523180115339282
533,p_multi_other,0.1921477835064174
533,p_switch_trump,0.11856186499426277
533,p_switch_desantis,0.8814381350057372
534,p_h2h_trump,0.48514395808753413
534,p_h2h_desantis,0.5148560419124658
534,p_multi_trump,0.45976756776019245
534,p_multi_desantis,0.3473975139151571
534,p_multi_other,0.1928349183246504
534,p_switch_trump,0.13159644813196558
534,p_switch_desantis,0.8684035518680344
535,p_h2h_trump,0.4755124519150395
535,p_h2h_desantis,0.5244875480849607
535,p_multi_trump,0.451922420515911
535,p_multi_desantis,0.34869102207862485
535,p_multi_other,0.19938655740546424
535,p_switch_trump,0.11831304831226276
535,p_switch_desantis,0.8816869516877373
536,p_h2h_trump,0.48369767946050485
536,p_h2h_desantis,0.5163023205394952
536,p_multi_trump,0.45591583978029776
536,p_multi_desantis,0.34287254616139085
536,p_multi_other,0.20121161405831145
536,p_switch_trump,0.1380727440124599
536,p_switch_desantis,0.8619272559875402
537,p_h2h_trump,0.480433310075368
537,p_h2h_desantis,0.5195666899246321
537,p_multi_trump,0.4533148862743601
537,p_multi_desantis,0.3448331273141723
537,p_multi_other,0.20185198641146765
537,p_switch_trump,0.1343480650506355
537,p_switch_desantis,0.8656519349493645
538,p_h2h_trump,0.49021657814046105
538,p_h2h_desantis,0.5097834218595388
538,p_multi_trump,0.4590976268727882
538,p_multi_desantis,0.33944853009155856
538,p_multi_other,0.2014538430356531
538,p_switch_trump,0.15447186709744432
538,p_switch_desantis,0.8455281329025557
539,p_h2h_trump,0.48826146888021565
539,p_h2h_desantis,0.5117385311197842
539,p_multi_trump,0.4490833329977974
539,p_multi_desantis,0.3493437628088659
539,p_multi_other,0.2015729041933366
539,p_switch_trump,0.19436211448757496
539,p_switch_desantis,0.805637885512425
540,p_h2h_trump,0.48709388840418333
540,p_h2h_desantis,0.5129061115958166
540,p_multi_trump,0.46309937079130964
540,p_multi_desantis,0.33583292361342243
540,p_multi_other,0.20106770559526782
540,p_switch_trump,0.1193355120944814
540,p_switch_desantis,0.8806644879055185
541,p_h2h_trump,0.48335557218192277
541,p_h2h_desantis,0.5166444278180772
541,p_multi_trump,0.4612365493422023
541,p_multi_desantis,0.33841113866222533
541,p_multi_other,0.20035231199557235
541,p_switch_trump,0.11040063685518774
541,p_switch_desantis,0.8895993631448121
542,p_h2h_trump,0.4839619068703667
542,p_h2h_desantis,0.5160380931296333
542,p_multi_trump,0.4586926350626188
542,p_multi_desantis,0.3454343091654089
542,p_multi_other,0.19587305577197234
542,p_switch_trump,0.12900841163761398
542,p_switch_desantis,0.8709915883623859
543,p_h2h_trump,0.4884433479707528
543,p_h2h_desantis,0.5115566520292472
543,p_multi_trump,0.4617788260281367
543,p_multi_desantis,0.34335412547150973
543,p_multi_other,0.19486704850035355
543,p_switch_trump,0.1368344322337685
543,p_switch_desantis,0.8631655677662315
544,p_h2h_trump,0.48478420871466515
544,p_h2h_desantis,0.5152157912853349
544,p_multi_trump,0.45427757822806836
544,p_multi_desantis,0.34838723681804384
544,p_multi_other,0.19733518495388783
544,p_switch_trump,0.1545929606710805
544,p_switch_desantis,0.8454070393289195
545,p_h2h_trump,0.499063529634629
545,p_h2h_desantis,0.5009364703653709
545,p_multi_trump,0.45637195040541056
545,p_multi_desantis,0.34674343908204974
545,p_multi_other,0.19688461051253964
545,p_switch_trump,0.21683553182791515
545,p_switch_desantis,0.7831644681720848
546,p_h2h_trump,0.47997664480714547
546,p_h2h_desantis,0.5200233551928545
546,p_multi_trump,0.4621580698999044
546,p_multi_desantis,0.3429887419431895
546,p_multi_other,0.19485318815690603
546,p_switch_trump,0.09144615531203233
546,p_switch_desantis,0.9085538446879677
547,p_h2h_trump,0.49962523494639033
547,p_h2h_desantis,0.5003747650536097
547,p_multi_trump,0.4557035909809061
547,p_multi_desantis,0.34357488376795886
547,p_multi_other,0.20072152525113507
547,p_switch_trump,0.21881880336715834
547,p_switch_desantis,0.7811811966328416
548,p_h2h_trump,0.486392184032121
548,p_h2h_desantis,0.513607815967879
548,p_multi_trump,0.46043039051334095
548,p_multi_desantis,0.34468863045841336
548,p_multi_other,0.19488097902824567
548,p_switch_trump,0.13321871456227238
548,p_switch_desantis,0.8667812854377277
549,p_h2h_trump,0.4843772459279428
549,p_h2h_desantis,0.5156227540720572
549,p_multi_trump,0.4656093242368243
549,p_multi_desantis,0.33845653659275104
549,p_multi_other,0.19593413917042463
549,p_switch_trump,0.09578688926075346
549,p_switch_desantis,0.9042131107392466
550,p_h2h_trump,0.4913625873759983
550,p_h2h_desantis,0.5086374126240016
550,p_multi_trump,0.4652938263884341
550,p_multi_desantis,0.3441428486803296
550,p_multi_other,0.1905633249312362
550,p_switch_trump,0.13679841594373415
550,p_switch_desantis,0.8632015840562658
551,p_h2h_trump,0.4931196372942071
551,p_h2h_desantis,0.5068803627057928
551,p_multi_trump,0.46553303589830936
551,p_multi_desantis,0.3429271032759106
551,p_multi_other,0.19153986082578003
551,p_switch_trump,0.1440253808108895
551,p_switch_desantis,0.8559746191891106
552,p_h2h_trump,0.4863244874081658
552,p_h2h_desantis,0.5136755125918343
552,p_multi_trump,0.4582713314516716
552,p_multi_desantis,0.34294682364198353
552,p_multi_other,0.19878184490634496
552,p_switch_trump,0.1411253425568684
552,p_switch_desantis,0.8588746574431316
553,p_h2h_trump,0.4889305923325229
553,p_h2h_desantis,0.5110694076674771
553,p_multi_trump,0.45923260026857027
553,p_multi_desantis,0.3435437140446897
553,p_multi_other,0.19722368568674004
553,p_switch_trump,0.15058025084838647
553,p_switch_desantis,0.8494197491516136
554,p_h2h_trump,0.4871077691395296
554,p_h2h_desantis,0.5128922308604705
554,p_multi_trump,0.4611345342702209
554,p_multi_desantis,0.3434752432059271
554,p_multi_other,0.19539022252385208
554,p_switch_trump,0.13293006443113098
554,p_switch_desantis,0.867069935568869
555,p_h2h_trump,0.4869265542960747
555,p_h2h_desantis,0.5130734457039252
555,p_multi_trump,0.45752751964992916
555,p_multi_desantis,0.345065278726937
555,p_multi_other,0.19740720162313377
555,p_switch_trump,0.14892584669869652
555,p_switch_desantis,0.8510741533013035
556,p_h2h_trump,0.48950340824812383
556,p_h2h_desantis,0.5104965917518762
556,p_multi_trump,0.46559028801546715
556,p_multi_desantis,0.34291846434202344
556,p_multi_other,0.1914912476425095
556,p_switch_trump,0.124878397979314
556,p_switch_desantis,0.8751216020206859
557,p_h2h_trump,0.49653110378566134
557,p_h2h_desantis,0.5034688962143387
557,p_multi_trump,0.45935722849155286
557,p_multi_desantis,0.3389079153169463
557,p_multi_other,0.20173485619150078
557,p_switch_trump,0.18427095840502863
557,p_switch_desantis,0.8157290415949714
558,p_h2h_trump,0.4832287326279739
